session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_171446,1768900487.985705,0.3,0.991,0.241,0.281,0.085,0.436,0.615,0.492,0.0,0.0,0.827,0.0,0.0,0.952,0.0,0.0,0.275,-0.999,0.0,0.0,"{'tension_score': 0.566, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.085, 'lip_compression': 0.952, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.0123398,0.3,0.989,0.237,0.275,0.103,0.436,0.626,0.493,0.0,0.0,0.828,0.0,0.0,0.931,0.0,0.0,0.28,-0.999,0.0,0.0,"{'tension_score': 0.566, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.103, 'lip_compression': 0.931, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.0372598,0.3,0.99,0.241,0.284,0.11,0.43,0.629,0.493,0.0,0.0,0.805,0.0,0.0,0.917,0.0,0.0,0.284,-0.999,0.0,0.0,"{'tension_score': 0.565, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.11, 'lip_compression': 0.917, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.0698292,0.3,0.991,0.248,0.287,0.112,0.433,0.58,0.493,0.0,0.0,0.784,0.0,0.0,0.933,0.0,0.0,0.286,-0.999,0.0,0.0,"{'tension_score': 0.57, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.112, 'lip_compression': 0.933, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.1033554,0.3,0.99,0.248,0.287,0.107,0.431,0.563,0.492,0.0,0.0,0.8,0.0,0.0,0.918,0.0,0.0,0.285,-0.999,0.0,0.0,"{'tension_score': 0.564, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.107, 'lip_compression': 0.918, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.1331625,0.3,0.989,0.244,0.286,0.113,0.431,0.58,0.491,0.0,0.0,0.809,0.0,0.0,0.915,0.0,0.0,0.286,-0.999,0.0,0.0,"{'tension_score': 0.565, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.113, 'lip_compression': 0.915, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.1721475,0.3,0.988,0.248,0.293,0.114,0.424,0.565,0.487,0.0,0.0,0.86,0.0,0.0,0.913,0.0,0.0,0.281,-0.999,0.0,0.0,"{'tension_score': 0.565, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.114, 'lip_compression': 0.913, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.2008238,0.3,0.988,0.254,0.3,0.115,0.418,0.59,0.483,0.0,0.0,0.95,0.0,0.0,0.892,0.0,0.0,0.28,-0.999,0.0,0.0,"{'tension_score': 0.56, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.115, 'lip_compression': 0.892, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.2376978,0.3,0.99,0.257,0.308,0.12,0.425,0.601,0.478,0.0,0.027,0.958,0.0,0.027,0.825,0.0,0.0,0.272,-0.999,0.0,0.0,"{'tension_score': 0.545, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.12, 'lip_compression': 0.825, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.2692907,0.3,0.989,0.236,0.286,0.112,0.449,0.575,0.48,0.0,0.089,1.0,0.0,0.089,0.657,0.0,0.0,0.271,-0.999,0.0,0.0,"{'tension_score': 0.501, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.112, 'lip_compression': 0.657, 'eye_closure': 0.0, 'expression_instability': 0.023, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171446,1768900488.2993312,0.3,0.987,0.226,0.266,0.08,0.466,0.616,0.486,0.0,0.133,1.0,0.0,0.133,0.474,0.0,0.0,0.267,-0.999,0.0,0.0,"{'tension_score': 0.228, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.08, 'lip_compression': 0.474, 'eye_closure': 0.0, 'expression_instability': 0.034, 'emotional_influence': 0.08}}",{},"{'happy': 0.194, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.454, 'anxiety': 0.267, 'fatigue': 0.0, 'polite_smile': 0.086, 'distress': 0.0}",contempt,0.454,low
20260120_171446,1768900488.3820138,0.3,0.988,0.221,0.269,0.078,0.476,0.597,0.485,0.092,0.135,1.0,0.0,0.135,0.423,0.0,0.0,0.255,-0.999,0.0,0.0,"{'tension_score': 0.203, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.078, 'lip_compression': 0.423, 'eye_closure': 0.0, 'expression_instability': 0.041, 'emotional_influence': 0.068}}",{},"{'happy': 0.207, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.475, 'anxiety': 0.227, 'fatigue': 0.0, 'polite_smile': 0.091, 'distress': 0.0}",contempt,0.475,low
20260120_171446,1768900488.4100368,0.3,0.986,0.228,0.289,0.1,0.473,0.589,0.486,0.19,0.146,1.0,0.0,0.146,0.374,0.0,0.0,0.265,-0.999,0.0,0.0,"{'tension_score': 0.182, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.1, 'lip_compression': 0.374, 'eye_closure': 0.0, 'expression_instability': 0.047, 'emotional_influence': 0.052}}",{},"{'happy': 0.172, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.187, 'contempt': 0.388, 'anxiety': 0.172, 'fatigue': 0.0, 'polite_smile': 0.081, 'distress': 0.0}",contempt,0.388,low
20260120_171446,1768900488.4400022,0.3,0.991,0.217,0.267,0.096,0.474,0.631,0.485,0.294,0.151,1.0,0.0,0.151,0.379,0.0,0.0,0.269,-0.999,0.0,0.0,"{'tension_score': 0.176, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.096, 'lip_compression': 0.379, 'eye_closure': 0.0, 'expression_instability': 0.052, 'emotional_influence': 0.044}}",{},"{'happy': 0.172, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.214, 'contempt': 0.384, 'anxiety': 0.147, 'fatigue': 0.0, 'polite_smile': 0.083, 'distress': 0.0}",contempt,0.384,low
20260120_171446,1768900488.4738808,0.3,0.992,0.209,0.248,0.092,0.484,0.608,0.489,0.396,0.143,1.0,0.0,0.143,0.378,0.0,0.0,0.278,-0.999,0.0,0.0,"{'tension_score': 0.173, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.092, 'lip_compression': 0.378, 'eye_closure': 0.0, 'expression_instability': 0.055, 'emotional_influence': 0.043}}",{},"{'happy': 0.168, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.237, 'contempt': 0.375, 'anxiety': 0.143, 'fatigue': 0.0, 'polite_smile': 0.076, 'distress': 0.0}",contempt,0.375,low
20260120_171446,1768900488.5029771,0.3,0.995,0.2,0.232,0.093,0.511,0.584,0.491,0.486,0.145,0.972,0.0,0.145,0.352,0.0,0.0,0.288,-0.999,0.0,0.0,"{'tension_score': 0.16, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.093, 'lip_compression': 0.352, 'eye_closure': 0.0, 'expression_instability': 0.057, 'emotional_influence': 0.036}}",{},"{'happy': 0.174, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.259, 'contempt': 0.371, 'anxiety': 0.12, 'fatigue': 0.0, 'polite_smile': 0.077, 'distress': 0.0}",contempt,0.371,low
20260120_171446,1768900488.535638,0.3,0.994,0.196,0.228,0.081,0.517,0.628,0.49,0.558,0.145,0.972,0.0,0.145,0.389,0.0,0.0,0.29,-0.999,0.0,0.0,"{'tension_score': 0.173, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.081, 'lip_compression': 0.389, 'eye_closure': 0.0, 'expression_instability': 0.059, 'emotional_influence': 0.043}}",{},"{'happy': 0.167, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.264, 'contempt': 0.353, 'anxiety': 0.143, 'fatigue': 0.0, 'polite_smile': 0.073, 'distress': 0.0}",contempt,0.353,low
20260120_171446,1768900488.5693853,0.3,0.993,0.191,0.219,0.083,0.52,0.592,0.492,0.612,0.143,0.974,0.0,0.143,0.383,0.0,0.0,0.292,-0.999,0.0,0.0,"{'tension_score': 0.171, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.083, 'lip_compression': 0.383, 'eye_closure': 0.0, 'expression_instability': 0.061, 'emotional_influence': 0.041}}",{},"{'happy': 0.166, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.276, 'contempt': 0.35, 'anxiety': 0.137, 'fatigue': 0.0, 'polite_smile': 0.071, 'distress': 0.0}",contempt,0.35,low
20260120_171446,1768900488.5985694,0.3,0.992,0.19,0.218,0.081,0.527,0.624,0.494,0.656,0.146,0.967,0.0,0.146,0.392,0.0,0.0,0.298,-0.999,0.0,0.0,"{'tension_score': 0.174, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.081, 'lip_compression': 0.392, 'eye_closure': 0.0, 'expression_instability': 0.062, 'emotional_influence': 0.042}}",{},"{'happy': 0.165, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.281, 'contempt': 0.342, 'anxiety': 0.141, 'fatigue': 0.0, 'polite_smile': 0.071, 'distress': 0.0}",contempt,0.342,low
20260120_171446,1768900488.632,0.3,0.991,0.19,0.219,0.094,0.53,0.595,0.495,0.692,0.14,0.974,0.0,0.14,0.416,0.0,0.0,0.3,-0.999,0.0,0.0,"{'tension_score': 0.188, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.094, 'lip_compression': 0.416, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.046}}",{},"{'happy': 0.16, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.284, 'contempt': 0.335, 'anxiety': 0.155, 'fatigue': 0.0, 'polite_smile': 0.067, 'distress': 0.0}",contempt,0.335,low
20260120_171446,1768900488.661965,0.3,0.99,0.19,0.217,0.098,0.535,0.601,0.496,0.713,0.152,1.0,0.0,0.152,0.415,0.0,0.0,0.3,-0.999,0.0,0.0,"{'tension_score': 0.188, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.098, 'lip_compression': 0.415, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.046}}",{},"{'happy': 0.162, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.285, 'contempt': 0.33, 'anxiety': 0.152, 'fatigue': 0.0, 'polite_smile': 0.071, 'distress': 0.0}",contempt,0.33,low
20260120_171446,1768900488.6924071,0.3,0.988,0.188,0.217,0.106,0.537,0.606,0.496,0.74,0.137,0.992,0.0,0.137,0.439,0.0,0.0,0.299,-0.998,0.0,0.0,"{'tension_score': 0.208, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.106, 'lip_compression': 0.439, 'eye_closure': 0.0, 'expression_instability': 0.065, 'emotional_influence': 0.056}}",{},"{'happy': 0.153, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.28, 'contempt': 0.318, 'anxiety': 0.187, 'fatigue': 0.0, 'polite_smile': 0.062, 'distress': 0.0}",contempt,0.318,low
20260120_171446,1768900488.725489,0.3,0.989,0.195,0.223,0.09,0.535,0.62,0.497,0.756,0.127,0.983,0.0,0.127,0.429,0.0,0.0,0.3,-0.998,0.0,0.0,"{'tension_score': 0.192, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.09, 'lip_compression': 0.429, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.048}}",{},"{'happy': 0.156, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.295, 'contempt': 0.329, 'anxiety': 0.161, 'fatigue': 0.0, 'polite_smile': 0.059, 'distress': 0.0}",contempt,0.329,low
20260120_171446,1768900488.7563617,0.3,0.99,0.194,0.221,0.107,0.538,0.624,0.496,0.769,0.132,0.935,0.0,0.132,0.44,0.0,0.0,0.3,-0.998,0.0,0.0,"{'tension_score': 0.208, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.107, 'lip_compression': 0.44, 'eye_closure': 0.0, 'expression_instability': 0.065, 'emotional_influence': 0.056}}",{},"{'happy': 0.151, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.286, 'contempt': 0.316, 'anxiety': 0.187, 'fatigue': 0.0, 'polite_smile': 0.06, 'distress': 0.0}",contempt,0.316,low
20260120_171446,1768900488.783126,0.3,0.992,0.194,0.218,0.089,0.537,0.621,0.497,0.778,0.126,0.984,0.0,0.126,0.459,0.0,0.0,0.298,-0.999,0.0,0.0,"{'tension_score': 0.205, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.089, 'lip_compression': 0.459, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.053}}",{},"{'happy': 0.152, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.292, 'contempt': 0.321, 'anxiety': 0.178, 'fatigue': 0.0, 'polite_smile': 0.057, 'distress': 0.0}",contempt,0.321,low
20260120_171446,1768900488.8191028,0.3,0.99,0.192,0.219,0.075,0.537,0.62,0.497,0.79,0.125,0.992,0.0,0.125,0.45,0.0,0.0,0.296,-0.999,0.0,0.0,"{'tension_score': 0.196, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.075, 'lip_compression': 0.45, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.052}}",{},"{'happy': 0.152, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.296, 'contempt': 0.322, 'anxiety': 0.172, 'fatigue': 0.0, 'polite_smile': 0.058, 'distress': 0.0}",contempt,0.322,low
20260120_171446,1768900488.848359,0.3,0.988,0.191,0.215,0.075,0.53,0.629,0.497,0.805,0.105,0.995,0.0,0.105,0.487,0.0,0.0,0.296,-0.999,0.0,0.0,"{'tension_score': 0.213, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.075, 'lip_compression': 0.487, 'eye_closure': 0.0, 'expression_instability': 0.064, 'emotional_influence': 0.058}}",{},"{'happy': 0.144, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.295, 'contempt': 0.317, 'anxiety': 0.195, 'fatigue': 0.0, 'polite_smile': 0.048, 'distress': 0.0}",contempt,0.317,low
20260120_171446,1768900488.883096,0.3,0.991,0.199,0.225,0.048,0.516,0.633,0.498,0.802,0.035,0.965,0.0,0.035,0.594,0.0,0.0,0.303,-0.999,0.0,0.0,"{'tension_score': 0.315, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.048, 'lip_compression': 0.594, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.143}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.524, 'contempt': 0.0, 'anxiety': 0.476, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.524,medium
20260120_171446,1768900488.915284,0.3,0.993,0.215,0.241,0.067,0.48,0.619,0.497,0.8,0.0,0.867,0.0,0.0,0.866,0.0,0.0,0.301,-0.999,0.0,0.0,"{'tension_score': 0.428, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.067, 'lip_compression': 0.866, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.182}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.393, 'contempt': 0.0, 'anxiety': 0.607, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.607,medium
20260120_171446,1768900488.947164,0.3,0.994,0.21,0.238,0.069,0.486,0.587,0.498,0.779,0.0,0.87,0.0,0.0,0.993,0.0,0.0,0.309,-0.999,0.0,0.0,"{'tension_score': 0.462, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.069, 'lip_compression': 0.993, 'eye_closure': 0.0, 'expression_instability': 0.063, 'emotional_influence': 0.183}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.39, 'contempt': 0.0, 'anxiety': 0.61, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.61,medium
