session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_171310,1768900391.5091083,0.3,0.993,0.219,0.247,0.0,0.452,0.472,0.498,0.0,0.018,0.856,0.0,0.018,0.0,0.03,0.0,0.273,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.008, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_171310,1768900391.5397308,0.3,0.995,0.224,0.248,0.0,0.447,0.473,0.498,0.0,0.0,0.861,0.0,0.0,0.0,0.039,0.0,0.274,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.008, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_171310,1768900391.5730765,0.3,0.993,0.228,0.253,0.0,0.439,0.464,0.497,0.0,0.0,0.846,0.0,0.0,0.488,0.044,0.0,0.266,-1.0,0.0,0.0,"{'tension_score': 0.423, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.488, 'eye_closure': 0.0, 'expression_instability': 0.008, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171310,1768900391.6038883,0.3,0.994,0.23,0.25,0.0,0.447,0.459,0.497,0.0,0.0,0.874,0.0,0.0,0.19,0.074,0.048,0.269,-1.0,0.0,0.0,"{'tension_score': 0.049, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.19, 'eye_closure': 0.0, 'expression_instability': 0.008, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_171310,1768900391.633311,0.3,0.991,0.225,0.246,0.0,0.459,0.469,0.498,0.0,0.0,0.901,0.0,0.0,0.644,0.063,0.094,0.271,-1.0,0.0,0.0,"{'tension_score': 0.462, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.644, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_171310,1768900391.6664376,0.3,0.992,0.226,0.253,0.0,0.459,0.465,0.498,0.002,0.0,0.908,0.0,0.0,0.0,0.045,0.176,0.266,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_171310,1768900391.6987045,0.3,0.995,0.222,0.241,0.0,0.454,0.512,0.498,0.012,0.0,0.908,0.0,0.0,0.0,0.067,0.215,0.265,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_171310,1768900391.7291987,0.3,0.996,0.223,0.241,0.0,0.457,0.503,0.498,0.016,0.0,0.932,0.0,0.0,0.0,0.071,0.264,0.267,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_171310,1768900391.7659986,0.3,0.997,0.225,0.24,0.0,0.458,0.483,0.498,0.024,0.0,0.915,0.0,0.0,0.109,0.035,0.357,0.267,-1.0,0.0,0.0,"{'tension_score': 0.028, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.109, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 1.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,1.0,low
20260120_171310,1768900391.8092868,0.3,0.995,0.223,0.249,0.0,0.469,0.494,0.498,0.06,0.0,0.966,0.0,0.0,0.0,0.0,0.514,0.267,-1.0,0.0,0.0,"{'tension_score': 0.151, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.5, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",fear,0.5,low
20260120_171310,1768900391.8395348,0.3,0.993,0.236,0.263,0.028,0.442,0.441,0.497,0.129,0.0,1.0,0.0,0.0,0.0,0.0,0.442,0.271,-1.0,0.0,0.0,"{'tension_score': 0.01, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.028, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.007, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.501, 'disgust': 0.499, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.501,low
20260120_171310,1768900391.8762317,0.3,0.986,0.205,0.222,0.0,0.449,0.499,0.497,0.236,0.0,0.955,0.0,0.0,0.271,0.031,0.265,0.266,-1.0,0.0,0.0,"{'tension_score': 0.136, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.271, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.067}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.776, 'contempt': 0.0, 'anxiety': 0.224, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.776,low
20260120_171310,1768900391.9206023,0.3,0.995,0.217,0.242,0.0,0.448,0.512,0.495,0.321,0.0,1.0,0.0,0.0,0.0,0.02,0.248,0.26,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 1.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,1.0,low
20260120_171310,1768900391.9549518,0.3,0.989,0.226,0.239,0.0,0.47,0.478,0.497,0.409,0.0,1.0,0.0,0.0,0.0,0.0,0.209,0.263,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 1.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,1.0,low
20260120_171310,1768900391.978555,0.3,0.991,0.219,0.235,0.0,0.471,0.449,0.498,0.483,0.0,1.0,0.0,0.0,0.729,0.0,0.093,0.269,-1.0,0.0,0.0,"{'tension_score': 0.368, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.729, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.185}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.382, 'contempt': 0.0, 'anxiety': 0.618, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.618,medium
20260120_171310,1768900392.010587,0.3,0.991,0.223,0.227,0.0,0.462,0.447,0.498,0.545,0.0,1.0,0.0,0.0,0.135,0.0,0.029,0.272,-1.0,0.0,0.0,"{'tension_score': 0.035, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.135, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 1.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,1.0,low
20260120_171310,1768900392.0601673,0.3,0.987,0.223,0.222,0.0,0.444,0.495,0.498,0.606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.279,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 1.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,1.0,low
20260120_171310,1768900392.1044796,0.3,0.99,0.209,0.209,0.0,0.468,0.555,0.498,0.643,0.0,0.956,0.0,0.0,0.676,0.0,0.0,0.28,-1.0,0.0,0.0,"{'tension_score': 0.337, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.676, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.167}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.444, 'contempt': 0.0, 'anxiety': 0.556, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.556,medium
20260120_171310,1768900392.1302612,0.3,0.99,0.193,0.196,0.0,0.484,0.55,0.499,0.665,0.0,0.892,0.0,0.0,0.717,0.0,0.0,0.285,-1.0,0.0,0.0,"{'tension_score': 0.351, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.717, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.171}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.429, 'contempt': 0.0, 'anxiety': 0.571, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.571,medium
20260120_171310,1768900392.1584926,0.3,0.989,0.189,0.194,0.0,0.482,0.565,0.5,0.687,0.0,0.873,0.0,0.0,0.066,0.0,0.0,0.293,-1.0,0.0,0.0,"{'tension_score': 0.017, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.066, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 1.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,1.0,low
20260120_171310,1768900392.1895542,0.3,0.989,0.196,0.196,0.0,0.474,0.556,0.499,0.704,0.0,0.886,0.0,0.0,0.556,0.0,0.0,0.291,-1.0,0.0,0.0,"{'tension_score': 0.281, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.556, 'eye_closure': 0.0, 'expression_instability': 0.006, 'emotional_influence': 0.141}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.53, 'contempt': 0.0, 'anxiety': 0.47, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.53,low
20260120_171310,1768900392.221039,0.3,0.988,0.199,0.204,0.0,0.475,0.509,0.5,0.701,0.0,0.925,0.0,0.0,0.22,0.0,0.0,0.292,-1.0,0.0,0.0,"{'tension_score': 0.07, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.22, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.014}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.953, 'contempt': 0.0, 'anxiety': 0.047, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.953,low
20260120_171310,1768900392.2414563,0.3,0.988,0.205,0.211,0.0,0.473,0.507,0.499,0.698,0.0,0.898,0.0,0.0,0.681,0.0,0.0,0.285,-1.0,0.0,0.0,"{'tension_score': 0.335, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.681, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.164}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.454, 'contempt': 0.0, 'anxiety': 0.546, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.546,medium
20260120_171310,1768900392.2680082,0.3,0.99,0.207,0.22,0.0,0.454,0.53,0.499,0.68,0.0,0.956,0.0,0.0,0.71,0.0,0.0,0.28,-1.0,0.0,0.0,"{'tension_score': 0.348, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.71, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.169}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.435, 'contempt': 0.0, 'anxiety': 0.565, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,0.565,medium
20260120_171310,1768900392.31165,0.3,0.989,0.206,0.216,0.0,0.454,0.534,0.499,0.657,0.0,0.933,0.0,0.0,0.501,0.0,0.0,0.283,-1.0,0.0,0.0,"{'tension_score': 0.257, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.501, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.131}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.562, 'contempt': 0.0, 'anxiety': 0.438, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.562,low
20260120_171310,1768900392.3441412,0.3,0.987,0.212,0.216,0.0,0.447,0.531,0.498,0.636,0.0,0.952,0.0,0.0,0.51,0.0,0.0,0.283,-1.0,0.0,0.0,"{'tension_score': 0.264, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.51, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.135}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.549, 'contempt': 0.0, 'anxiety': 0.451, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.549,low
20260120_171310,1768900392.364963,0.3,0.987,0.196,0.207,0.0,0.45,0.567,0.499,0.592,0.0,0.947,0.0,0.0,0.0,0.0,0.0,0.29,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 1.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,1.0,low
20260120_171310,1768900392.39768,0.3,0.989,0.196,0.202,0.0,0.456,0.551,0.498,0.552,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.29,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 1.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,1.0,low
20260120_171310,1768900392.4299438,0.3,0.988,0.19,0.197,0.0,0.454,0.549,0.498,0.517,0.0,0.897,0.0,0.0,0.0,0.0,0.0,0.288,-1.0,0.0,0.0,"{'tension_score': 0.001, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 1.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,1.0,low
20260120_171310,1768900392.4722657,0.3,0.988,0.196,0.205,0.0,0.45,0.557,0.498,0.489,0.0,0.884,0.0,0.0,0.461,0.0,0.0,0.288,-1.0,0.0,0.0,"{'tension_score': 0.249, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.461, 'eye_closure': 0.0, 'expression_instability': 0.005, 'emotional_influence': 0.133}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.558, 'contempt': 0.0, 'anxiety': 0.442, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.558,low
