timestamp,timestamp_iso,left_hand_score,right_hand_score,shoulder_score,overall_score,emotion_state,feedback,used_features,is_valid
1768747039.872984,2026-01-18T22:37:19.872984,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747039.918334,2026-01-18T22:37:19.918334,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747039.967997,2026-01-18T22:37:19.967997,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.013264,2026-01-18T22:37:20.013264,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.058809,2026-01-18T22:37:20.058809,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.107086,2026-01-18T22:37:20.107086,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.153386,2026-01-18T22:37:20.153386,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.202616,2026-01-18T22:37:20.202616,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.245454,2026-01-18T22:37:20.245454,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.292265,2026-01-18T22:37:20.292265,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.342279,2026-01-18T22:37:20.342279,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.396909,2026-01-18T22:37:20.396909,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.463108,2026-01-18T22:37:20.463108,50.0,50.0,0.0,30.0,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747040.523031,2026-01-18T22:37:20.523031,50.0,50.0,0.0,30.0,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747040.589247,2026-01-18T22:37:20.589247,50.0,50.0,0.0,30.0,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747040.651354,2026-01-18T22:37:20.651354,50.0,50.0,0.0,30.0,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747040.711529,2026-01-18T22:37:20.711529,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.76269,2026-01-18T22:37:20.762690,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.81035,2026-01-18T22:37:20.810350,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.85528,2026-01-18T22:37:20.855280,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.900752,2026-01-18T22:37:20.900752,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747040.95506,2026-01-18T22:37:20.955060,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.018222,2026-01-18T22:37:21.018222,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.06891,2026-01-18T22:37:21.068910,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.115456,2026-01-18T22:37:21.115456,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.163901,2026-01-18T22:37:21.163901,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.207948,2026-01-18T22:37:21.207948,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.255977,2026-01-18T22:37:21.255977,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.299623,2026-01-18T22:37:21.299623,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.348313,2026-01-18T22:37:21.348313,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.40039,2026-01-18T22:37:21.400390,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.446077,2026-01-18T22:37:21.446077,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.49567,2026-01-18T22:37:21.495670,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.551318,2026-01-18T22:37:21.551318,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.620404,2026-01-18T22:37:21.620404,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.662237,2026-01-18T22:37:21.662237,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747041.717627,2026-01-18T22:37:21.717627,52.648011503800646,50.0,0.0,31.588806902280385,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747041.780023,2026-01-18T22:37:21.780023,54.958441093850766,50.0,0.0,32.97506465631046,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747041.847072,2026-01-18T22:37:21.847072,54.94878027412532,50.0,0.8943592724783542,33.32701187346653,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747041.903948,2026-01-18T22:37:21.903948,54.64840482651879,50.0,2.3892873873150933,33.74475785083731,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747041.96691,2026-01-18T22:37:21.966910,53.66665746404184,50.0,3.273773290540589,33.50950379464134,紧张,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747042.029536,2026-01-18T22:37:22.029536,19.353412304172124,50.0,3.160630552116011,12.876299603349679,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747042.089703,2026-01-18T22:37:22.089703,11.18270492751851,50.0,1.9327173111225875,7.48270988096014,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747042.150084,2026-01-18T22:37:22.150084,0.0,50.0,0.35128640767685226,0.14051456307074092,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747042.224152,2026-01-18T22:37:22.224152,0.0,56.22728856154709,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747042.273926,2026-01-18T22:37:22.273926,50.0,58.6537494306783,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.337722,2026-01-18T22:37:22.337722,50.0,62.08365572393407,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.400045,2026-01-18T22:37:22.400045,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.449699,2026-01-18T22:37:22.449699,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.498935,2026-01-18T22:37:22.498935,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.539576,2026-01-18T22:37:22.539576,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.58917,2026-01-18T22:37:22.589170,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.625335,2026-01-18T22:37:22.625335,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.66704,2026-01-18T22:37:22.667040,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.71533,2026-01-18T22:37:22.715330,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.758258,2026-01-18T22:37:22.758258,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.802415,2026-01-18T22:37:22.802415,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.853077,2026-01-18T22:37:22.853077,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.89834,2026-01-18T22:37:22.898340,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.942068,2026-01-18T22:37:22.942068,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747042.991156,2026-01-18T22:37:22.991156,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747043.036888,2026-01-18T22:37:23.036888,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747043.094211,2026-01-18T22:37:23.094211,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.1799,2026-01-18T22:37:23.179900,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.233997,2026-01-18T22:37:23.233997,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.299977,2026-01-18T22:37:23.299977,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.357221,2026-01-18T22:37:23.357221,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.418495,2026-01-18T22:37:23.418495,0.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.47704,2026-01-18T22:37:23.477040,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.541736,2026-01-18T22:37:23.541736,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.607104,2026-01-18T22:37:23.607104,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.665219,2026-01-18T22:37:23.665219,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.72826,2026-01-18T22:37:23.728260,0.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.788634,2026-01-18T22:37:23.788634,50.0,0.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747043.86689,2026-01-18T22:37:23.866890,0.0,0.0,0.5433090318093718,0.21732361272374875,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747043.925106,2026-01-18T22:37:23.925106,50.0,50.0,2.540657083497564,2.540657083497564,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747043.96094,2026-01-18T22:37:23.960940,50.0,50.0,4.160652842425279,4.160652842425279,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747044.006307,2026-01-18T22:37:24.006307,50.0,50.0,5.224662333865545,5.224662333865545,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747044.0548,2026-01-18T22:37:24.054800,50.0,50.0,6.095620973117676,6.095620973117676,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747044.100985,2026-01-18T22:37:24.100985,50.0,50.0,6.852989337718654,6.852989337718654,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747044.146017,2026-01-18T22:37:24.146017,50.0,50.0,7.242004942937491,7.242004942937491,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747044.20506,2026-01-18T22:37:24.205060,0.0,50.0,7.666321721969467,3.066528688787787,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.273006,2026-01-18T22:37:24.273006,0.0,50.0,7.960890102505807,3.184356041002323,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.332338,2026-01-18T22:37:24.332338,0.0,50.0,8.41087473308815,3.3643498932352602,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.393999,2026-01-18T22:37:24.393999,0.0,50.0,9.006261831077097,3.6025047324308392,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.456278,2026-01-18T22:37:24.456278,0.0,50.0,9.43378737424618,3.773514949698472,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.517105,2026-01-18T22:37:24.517105,0.0,50.0,9.777572919458933,3.9110291677835733,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.579444,2026-01-18T22:37:24.579444,0.0,50.0,10.073647872536668,4.029459149014667,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.641449,2026-01-18T22:37:24.641449,0.0,50.0,10.340428988266098,4.136171595306439,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.708167,2026-01-18T22:37:24.708167,0.0,50.0,9.958835013959984,3.983534005583994,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.766973,2026-01-18T22:37:24.766973,0.0,50.0,7.253328841275334,2.9013315365101335,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.830397,2026-01-18T22:37:24.830397,0.0,50.0,4.203991420798836,1.6815965683195344,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,both,True
1768747044.89099,2026-01-18T22:37:24.890990,50.0,50.0,1.5147429010762465,1.5147429010762465,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747044.94394,2026-01-18T22:37:24.943940,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747044.987584,2026-01-18T22:37:24.987584,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.036124,2026-01-18T22:37:25.036124,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.081347,2026-01-18T22:37:25.081347,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.128084,2026-01-18T22:37:25.128084,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.174996,2026-01-18T22:37:25.174996,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.221575,2026-01-18T22:37:25.221575,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.270336,2026-01-18T22:37:25.270336,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.312353,2026-01-18T22:37:25.312353,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.359832,2026-01-18T22:37:25.359832,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.427616,2026-01-18T22:37:25.427616,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.479603,2026-01-18T22:37:25.479603,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.52816,2026-01-18T22:37:25.528160,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.573925,2026-01-18T22:37:25.573925,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.610938,2026-01-18T22:37:25.610938,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.649851,2026-01-18T22:37:25.649851,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.700352,2026-01-18T22:37:25.700352,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.741615,2026-01-18T22:37:25.741615,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.789227,2026-01-18T22:37:25.789227,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.846873,2026-01-18T22:37:25.846873,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.914384,2026-01-18T22:37:25.914384,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747045.958101,2026-01-18T22:37:25.958101,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.00573,2026-01-18T22:37:26.005730,50.0,50.0,0.0,0.0,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.052551,2026-01-18T22:37:26.052551,50.0,50.0,1.182581829990923,1.182581829990923,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.098155,2026-01-18T22:37:26.098155,50.0,50.0,5.308783563235501,5.308783563235501,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.147039,2026-01-18T22:37:26.147039,50.0,50.0,10.223521646326333,10.223521646326333,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.191892,2026-01-18T22:37:26.191892,50.0,50.0,14.718273757845033,14.718273757845033,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.24136,2026-01-18T22:37:26.241360,50.0,50.0,14.920951184073054,14.920951184073054,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.289105,2026-01-18T22:37:26.289105,50.0,50.0,14.718016430795615,14.718016430795615,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.332532,2026-01-18T22:37:26.332532,50.0,50.0,14.705435264971108,14.705435264971108,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.377828,2026-01-18T22:37:26.377828,50.0,50.0,14.975523220424002,14.975523220424002,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.426263,2026-01-18T22:37:26.426263,50.0,50.0,15.541993490991032,15.541993490991032,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.475275,2026-01-18T22:37:26.475275,50.0,50.0,16.2005631692671,16.2005631692671,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.518259,2026-01-18T22:37:26.518259,50.0,50.0,16.976071572986854,16.976071572986854,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.563949,2026-01-18T22:37:26.563949,50.0,50.0,17.67358492767039,17.67358492767039,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.60964,2026-01-18T22:37:26.609640,50.0,50.0,18.14270148887738,18.14270148887738,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.654963,2026-01-18T22:37:26.654963,50.0,50.0,18.589557149471744,18.589557149471744,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.703058,2026-01-18T22:37:26.703058,50.0,50.0,19.00357618589824,19.00357618589824,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.747642,2026-01-18T22:37:26.747642,50.0,50.0,19.38958332379319,19.38958332379319,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.795007,2026-01-18T22:37:26.795007,50.0,50.0,18.867732818960057,18.867732818960057,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.841191,2026-01-18T22:37:26.841191,50.0,50.0,17.96314129411646,17.96314129411646,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.888084,2026-01-18T22:37:26.888084,50.0,50.0,17.64443789145689,17.64443789145689,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.93896,2026-01-18T22:37:26.938960,50.0,50.0,16.348972679106325,16.348972679106325,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747046.982022,2026-01-18T22:37:26.982022,50.0,50.0,14.892709933287918,14.892709933287918,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747047.031205,2026-01-18T22:37:27.031205,50.0,50.0,12.534833166273494,12.534833166273494,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747047.077135,2026-01-18T22:37:27.077135,50.0,50.0,9.540256433120618,9.540256433120618,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
1768747047.14989,2026-01-18T22:37:27.149890,50.0,50.0,6.117199043564412,6.117199043564412,高度焦虑,你可能处于紧张或焦虑状态，建议暂停休息,shoulder,True
