session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_164239,1768898560.5702677,0.3,0.982,0.199,0.237,0.0,0.464,0.564,0.495,1.0,0.0,0.346,0.0,0.0,0.395,1.0,1.0,0.306,-1.0,0.0,0.0,"{'tension_score': 0.177, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.395, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.078}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.259, 'surprise': 0.259, 'disgust': 0.404, 'contempt': 0.0, 'anxiety': 0.077, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.404,low
20260120_164239,1768898560.6044307,0.3,0.982,0.198,0.243,0.0,0.462,0.561,0.495,1.0,0.0,0.351,0.0,0.0,0.344,1.0,1.0,0.309,-1.0,0.0,0.0,"{'tension_score': 0.167, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.344, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.081}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.271, 'surprise': 0.271, 'disgust': 0.421, 'contempt': 0.0, 'anxiety': 0.037, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.421,low
20260120_164239,1768898560.6338983,0.3,0.981,0.196,0.238,0.0,0.464,0.564,0.494,1.0,0.0,0.355,0.004,0.0,0.498,1.0,1.0,0.305,-1.0,0.0,0.0,"{'tension_score': 0.196, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.498, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.072}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.239, 'surprise': 0.239, 'disgust': 0.373, 'contempt': 0.0, 'anxiety': 0.149, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.373,low
20260120_164239,1768898560.6736238,0.3,0.981,0.199,0.241,0.0,0.462,0.563,0.495,1.0,0.0,0.349,0.003,0.0,0.32,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.163, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.32, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.083}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.276, 'surprise': 0.276, 'disgust': 0.43, 'contempt': 0.0, 'anxiety': 0.017, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.43,low
20260120_164239,1768898560.693102,0.3,0.981,0.199,0.24,0.0,0.461,0.566,0.494,1.0,0.0,0.376,0.0,0.0,0.422,1.0,1.0,0.306,-1.0,0.0,0.0,"{'tension_score': 0.182, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.422, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.076}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.254, 'surprise': 0.254, 'disgust': 0.395, 'contempt': 0.0, 'anxiety': 0.097, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.395,low
20260120_164239,1768898560.732903,0.3,0.98,0.198,0.237,0.0,0.464,0.571,0.494,1.0,0.0,0.358,0.0,0.0,0.298,1.0,1.0,0.308,-1.0,0.0,0.0,"{'tension_score': 0.159, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.298, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.084}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.281, 'surprise': 0.281, 'disgust': 0.439, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.439,low
20260120_164239,1768898560.7667809,0.3,0.981,0.197,0.235,0.0,0.464,0.575,0.494,1.0,0.0,0.37,0.0,0.0,0.557,1.0,1.0,0.305,-1.0,0.0,0.0,"{'tension_score': 0.208, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.557, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.069}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.229, 'surprise': 0.229, 'disgust': 0.358, 'contempt': 0.0, 'anxiety': 0.185, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.358,low
20260120_164239,1768898560.801486,0.3,0.981,0.196,0.235,0.0,0.465,0.572,0.495,1.0,0.0,0.368,0.0,0.0,0.379,1.0,1.0,0.306,-1.0,0.0,0.0,"{'tension_score': 0.173, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.379, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.079}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.262, 'surprise': 0.262, 'disgust': 0.411, 'contempt': 0.0, 'anxiety': 0.065, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.411,low
20260120_164239,1768898560.8283734,0.3,0.98,0.195,0.23,0.0,0.468,0.591,0.495,1.0,0.0,0.362,0.004,0.0,0.493,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.195, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.493, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.072}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.239, 'surprise': 0.239, 'disgust': 0.376, 'contempt': 0.0, 'anxiety': 0.146, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.376,low
20260120_164239,1768898560.8586302,0.3,0.981,0.193,0.225,0.0,0.466,0.585,0.496,1.0,0.0,0.356,0.0,0.0,0.0,1.0,1.0,0.31,-1.0,0.0,0.0,"{'tension_score': 0.084, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.084}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.279, 'surprise': 0.279, 'disgust': 0.442, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.442,low
20260120_164239,1768898560.9396234,0.3,0.981,0.194,0.228,0.0,0.469,0.581,0.495,1.0,0.0,0.354,0.008,0.0,0.51,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.198, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.51, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.071}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.236, 'surprise': 0.236, 'disgust': 0.372, 'contempt': 0.0, 'anxiety': 0.157, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.372,low
20260120_164239,1768898560.9772642,0.3,0.981,0.195,0.229,0.0,0.464,0.575,0.495,1.0,0.0,0.367,0.002,0.0,0.335,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.165, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.335, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.081}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.271, 'surprise': 0.271, 'disgust': 0.427, 'contempt': 0.0, 'anxiety': 0.03, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.427,low
20260120_164239,1768898561.004824,0.3,0.981,0.196,0.229,0.0,0.465,0.574,0.495,1.0,0.0,0.356,0.0,0.0,0.243,1.0,1.0,0.305,-1.0,0.0,0.0,"{'tension_score': 0.145, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.243, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.084}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.28, 'surprise': 0.28, 'disgust': 0.44, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.44,low
20260120_164239,1768898561.0316696,0.3,0.98,0.196,0.231,0.0,0.463,0.569,0.495,1.0,0.0,0.374,0.0,0.0,0.239,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.144, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.239, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.084}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.28, 'surprise': 0.28, 'disgust': 0.44, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.44,low
20260120_164239,1768898561.060617,0.3,0.98,0.197,0.232,0.0,0.464,0.57,0.495,1.0,0.0,0.375,0.0,0.0,0.206,1.0,1.0,0.305,-1.0,0.0,0.0,"{'tension_score': 0.135, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.206, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.084}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.28, 'surprise': 0.28, 'disgust': 0.44, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.44,low
20260120_164239,1768898561.1063704,0.3,0.981,0.196,0.232,0.0,0.469,0.565,0.495,1.0,0.0,0.371,0.0,0.0,0.26,1.0,1.0,0.308,-1.0,0.0,0.0,"{'tension_score': 0.149, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.26, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.084}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.28, 'surprise': 0.28, 'disgust': 0.44, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.44,low
20260120_164239,1768898561.132758,0.3,0.981,0.198,0.234,0.0,0.472,0.563,0.495,1.0,0.0,0.368,0.006,0.0,0.402,1.0,1.0,0.308,-1.0,0.0,0.0,"{'tension_score': 0.178, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.402, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.077}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.257, 'surprise': 0.257, 'disgust': 0.403, 'contempt': 0.0, 'anxiety': 0.083, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.403,low
20260120_164239,1768898561.163292,0.3,0.982,0.196,0.23,0.0,0.47,0.562,0.495,1.0,0.0,0.39,0.001,0.0,0.336,1.0,1.0,0.308,-1.0,0.0,0.0,"{'tension_score': 0.165, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.336, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.081}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.271, 'surprise': 0.271, 'disgust': 0.427, 'contempt': 0.0, 'anxiety': 0.03, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.427,low
20260120_164239,1768898561.1902103,0.3,0.981,0.195,0.227,0.0,0.474,0.562,0.495,1.0,0.0,0.392,0.002,0.0,0.362,1.0,1.0,0.308,-1.0,0.0,0.0,"{'tension_score': 0.17, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.362, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.08}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.265, 'surprise': 0.265, 'disgust': 0.418, 'contempt': 0.0, 'anxiety': 0.052, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.418,low
20260120_164239,1768898561.2310116,0.3,0.981,0.196,0.229,0.0,0.474,0.561,0.495,1.0,0.0,0.398,0.005,0.0,0.457,1.0,1.0,0.308,-1.0,0.0,0.0,"{'tension_score': 0.188, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.457, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.074}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.246, 'surprise': 0.246, 'disgust': 0.387, 'contempt': 0.0, 'anxiety': 0.122, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.387,low
20260120_164239,1768898561.2642589,0.3,0.981,0.192,0.227,0.0,0.474,0.561,0.496,1.0,0.0,0.376,0.012,0.0,0.507,1.0,1.0,0.309,-1.0,0.0,0.0,"{'tension_score': 0.197, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.507, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.071}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.236, 'surprise': 0.236, 'disgust': 0.373, 'contempt': 0.0, 'anxiety': 0.155, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.373,low
20260120_164239,1768898561.2971845,0.3,0.981,0.192,0.225,0.0,0.478,0.561,0.496,1.0,0.0,0.382,0.007,0.0,0.492,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.194, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.492, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.071}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.238, 'surprise': 0.238, 'disgust': 0.377, 'contempt': 0.0, 'anxiety': 0.146, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.377,low
20260120_164239,1768898561.3241138,0.3,0.981,0.192,0.225,0.0,0.474,0.562,0.496,1.0,0.0,0.38,0.009,0.0,0.477,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.192, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.477, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.072}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.241, 'surprise': 0.241, 'disgust': 0.382, 'contempt': 0.0, 'anxiety': 0.136, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.382,low
20260120_164239,1768898561.3465025,0.3,0.98,0.192,0.225,0.0,0.474,0.561,0.496,1.0,0.0,0.376,0.009,0.0,0.462,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.189, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.462, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.073}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.244, 'surprise': 0.244, 'disgust': 0.386, 'contempt': 0.0, 'anxiety': 0.126, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.386,low
20260120_164239,1768898561.3815746,0.3,0.981,0.194,0.228,0.0,0.473,0.563,0.496,1.0,0.0,0.369,0.0,0.0,0.299,1.0,1.0,0.308,-1.0,0.0,0.0,"{'tension_score': 0.159, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.299, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.084}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.28, 'surprise': 0.28, 'disgust': 0.441, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.441,low
20260120_164239,1768898561.4097776,0.3,0.982,0.195,0.228,0.0,0.475,0.561,0.495,1.0,0.0,0.375,0.0,0.0,0.212,1.0,1.0,0.308,-1.0,0.0,0.0,"{'tension_score': 0.137, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.212, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.084}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.28, 'surprise': 0.28, 'disgust': 0.441, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.441,low
20260120_164239,1768898561.435369,0.3,0.981,0.196,0.229,0.0,0.473,0.56,0.495,1.0,0.0,0.378,0.003,0.0,0.345,1.0,1.0,0.305,-1.0,0.0,0.0,"{'tension_score': 0.167, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.345, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.081}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.269, 'surprise': 0.269, 'disgust': 0.424, 'contempt': 0.0, 'anxiety': 0.038, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.424,low
20260120_164239,1768898561.4803808,0.3,0.98,0.194,0.227,0.0,0.472,0.563,0.495,1.0,0.0,0.383,0.0,0.0,0.337,1.0,1.0,0.307,-1.0,0.0,0.0,"{'tension_score': 0.165, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.337, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.081}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.271, 'surprise': 0.271, 'disgust': 0.427, 'contempt': 0.0, 'anxiety': 0.032, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.427,low
20260120_164239,1768898561.5284169,0.3,0.98,0.195,0.228,0.0,0.471,0.558,0.495,1.0,0.0,0.386,0.0,0.0,0.408,1.0,1.0,0.305,-1.0,0.0,0.0,"{'tension_score': 0.178, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.408, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.076}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.255, 'surprise': 0.255, 'disgust': 0.402, 'contempt': 0.0, 'anxiety': 0.087, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",disgust,0.402,low
