session_id,timestamp,focus_score,symmetry_score,au1_inner_brow_raise,au2_outer_brow_raise,au4_frown,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au10_upper_lip_raise,au12_smile,au14_dimpler,au15_mouth_down,au20_lip_stretcher,au23_lip_compression,au25_mouth_open,au26_jaw_drop,head_yaw,head_pitch,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_170552,1768899954.202632,0.3,0.99,0.213,0.251,0.019,0.456,0.608,0.496,0.01,0.0,0.524,0.0,0.0,0.0,1.0,0.0,0.306,-0.999,0.0,0.0,"{'tension_score': 0.006, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.019, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.001, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0, 'neutral': 1.0}",neutral,1.0,low
20260120_170552,1768899954.243519,0.3,0.996,0.207,0.248,0.0,0.466,0.61,0.497,0.008,0.008,0.604,0.0,0.008,0.459,1.0,0.0,0.298,-0.999,0.0,0.0,"{'tension_score': 0.415, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.459, 'eye_closure': 0.0, 'expression_instability': 0.002, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.2675688,0.3,0.994,0.2,0.243,0.0,0.504,0.599,0.499,0.025,0.084,0.57,0.0,0.084,0.754,1.0,0.0,0.304,-0.999,0.0,0.0,"{'tension_score': 0.491, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.754, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.3005447,0.3,0.997,0.206,0.247,0.0,0.492,0.592,0.498,0.012,0.053,0.776,0.0,0.053,0.71,1.0,0.113,0.289,-1.0,0.0,0.0,"{'tension_score': 0.481, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.71, 'eye_closure': 0.0, 'expression_instability': 0.02, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.3393278,0.3,0.992,0.208,0.249,0.0,0.473,0.606,0.497,0.002,0.008,0.891,0.0,0.008,0.86,1.0,0.159,0.28,-1.0,0.0,0.0,"{'tension_score': 0.518, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.86, 'eye_closure': 0.0, 'expression_instability': 0.019, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.3649032,0.3,0.995,0.208,0.242,0.0,0.463,0.6,0.497,0.004,0.033,0.82,0.0,0.033,0.924,1.0,0.112,0.28,-1.0,0.0,0.0,"{'tension_score': 0.534, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.924, 'eye_closure': 0.0, 'expression_instability': 0.02, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.398579,0.3,0.996,0.207,0.243,0.007,0.466,0.587,0.498,0.011,0.028,0.862,0.0,0.028,0.905,1.0,0.201,0.277,-1.0,0.0,0.0,"{'tension_score': 0.531, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.007, 'lip_compression': 0.905, 'eye_closure': 0.0, 'expression_instability': 0.02, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.4319546,0.3,0.997,0.207,0.239,0.0,0.471,0.578,0.498,0.023,0.0,0.867,0.0,0.0,0.919,1.0,0.183,0.282,-1.0,0.0,0.0,"{'tension_score': 0.532, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.919, 'eye_closure': 0.0, 'expression_instability': 0.019, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.4588888,0.3,0.996,0.204,0.24,0.016,0.464,0.578,0.498,0.028,0.0,0.837,0.0,0.0,0.963,1.0,0.116,0.288,-1.0,0.0,0.0,"{'tension_score': 0.548, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.016, 'lip_compression': 0.963, 'eye_closure': 0.0, 'expression_instability': 0.019, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.49262,0.3,0.995,0.201,0.233,0.012,0.474,0.558,0.498,0.044,0.0,0.805,0.0,0.0,0.927,1.0,0.142,0.292,-1.0,0.0,0.0,"{'tension_score': 0.538, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.012, 'lip_compression': 0.927, 'eye_closure': 0.0, 'expression_instability': 0.019, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.5267878,0.3,0.994,0.203,0.229,0.017,0.476,0.566,0.498,0.055,0.0,0.799,0.0,0.0,0.935,1.0,0.147,0.299,-1.0,0.0,0.0,"{'tension_score': 0.542, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.017, 'lip_compression': 0.935, 'eye_closure': 0.0, 'expression_instability': 0.019, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.570865,0.3,0.994,0.203,0.226,0.009,0.479,0.564,0.498,0.058,0.0,0.81,0.0,0.0,0.859,1.0,0.133,0.299,-1.0,0.0,0.0,"{'tension_score': 0.52, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.009, 'lip_compression': 0.859, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.6168141,0.3,0.992,0.201,0.22,0.012,0.482,0.575,0.499,0.062,0.0,0.836,0.0,0.0,0.43,1.0,0.148,0.303,-1.0,0.0,0.0,"{'tension_score': 0.414, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.012, 'lip_compression': 0.43, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.3}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 1.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",anxiety,1.0,medium
20260120_170552,1768899954.6481776,0.3,0.993,0.198,0.214,0.015,0.485,0.582,0.498,0.063,0.011,0.815,0.0,0.011,0.0,1.0,0.315,0.303,-1.0,0.0,0.0,"{'tension_score': 0.007, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.015, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 1.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,1.0,low
20260120_170552,1768899954.6823697,0.3,0.994,0.198,0.214,0.012,0.485,0.579,0.499,0.065,0.013,0.829,0.0,0.013,0.0,1.0,0.311,0.303,-1.0,0.0,0.0,"{'tension_score': 0.006, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.012, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.018, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 1.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,1.0,low
20260120_170552,1768899954.7078218,0.3,0.994,0.197,0.213,0.009,0.489,0.566,0.499,0.069,0.015,0.838,0.0,0.015,0.0,1.0,0.534,0.307,-1.0,0.0,0.0,"{'tension_score': 0.155, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.009, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.5, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",fear,0.5,low
20260120_170552,1768899954.746443,0.3,0.994,0.197,0.215,0.012,0.493,0.565,0.499,0.074,0.003,0.821,0.0,0.003,0.0,1.0,0.479,0.309,-1.0,0.0,0.0,"{'tension_score': 0.006, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.012, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.0}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 1.0, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,1.0,low
20260120_170552,1768899954.7971132,0.3,0.994,0.2,0.216,0.006,0.488,0.563,0.499,0.073,0.0,0.831,0.0,0.0,0.0,1.0,0.532,0.311,-1.0,0.0,0.0,"{'tension_score': 0.154, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.006, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.5, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",fear,0.5,low
20260120_170552,1768899954.8238828,0.3,0.993,0.201,0.214,0.009,0.487,0.555,0.499,0.074,0.0,0.861,0.0,0.0,0.0,1.0,0.579,0.313,-1.0,0.0,0.0,"{'tension_score': 0.155, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.009, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.5, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",fear,0.5,low
20260120_170552,1768899954.8482368,0.3,0.993,0.198,0.21,0.0,0.49,0.558,0.499,0.077,0.0,0.871,0.0,0.0,0.0,1.0,0.682,0.313,-1.0,0.0,0.0,"{'tension_score': 0.153, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.0, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.017, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.5, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",fear,0.5,low
20260120_170552,1768899954.8723197,0.3,0.993,0.2,0.214,0.002,0.486,0.548,0.5,0.075,0.0,0.881,0.0,0.0,0.0,1.0,0.808,0.313,-1.0,0.0,0.0,"{'tension_score': 0.153, 'tension_level': 'low', 'tension_sources': {'brow_furrow': 0.002, 'lip_compression': 0.0, 'eye_closure': 0.0, 'expression_instability': 0.016, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.5, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.0, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",fear,0.5,low
