session_id,timestamp,focus_score,symmetry_score,au4_frown,au12_smile,au6_cheek_raise,au7_eye_squeeze,au9_nose_wrinkle,au15_mouth_down,au23_lip_compression,au25_mouth_open,blink_rate_per_min,eye_closed_sec,psychological_signals,micro_expressions,emotion_vector,dominant_emotion,confidence,tension_level
20260120_162928,1768897769.4142516,0.3,0.993,0.017,0.0,0.403,0.491,0.496,0.0,0.966,1.0,0.0,0.0,"{'tension_score': 0.396, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.017, 'lip_compression': 0.966, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.4472518,0.3,0.993,0.013,0.0,0.404,0.498,0.496,0.0,0.949,1.0,0.0,0.0,"{'tension_score': 0.389, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.013, 'lip_compression': 0.949, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.148}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.507, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.493, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.507,medium
20260120_162928,1768897769.4804554,0.3,0.992,0.019,0.0,0.404,0.493,0.496,0.0,0.961,1.0,0.0,0.0,"{'tension_score': 0.395, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.019, 'lip_compression': 0.961, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.149}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.502, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.498, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.502,medium
20260120_162928,1768897769.4988785,0.3,0.992,0.025,0.0,0.401,0.504,0.495,0.0,0.951,1.0,0.0,0.0,"{'tension_score': 0.393, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.025, 'lip_compression': 0.951, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.148}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.506, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.494, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.506,medium
20260120_162928,1768897769.5220344,0.3,0.991,0.032,0.0,0.4,0.502,0.496,0.0,0.956,1.0,0.0,0.0,"{'tension_score': 0.397, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.032, 'lip_compression': 0.956, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.149}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.504, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.496, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.504,medium
20260120_162928,1768897769.5573792,0.3,0.99,0.024,0.0,0.398,0.477,0.496,0.0,0.944,1.0,0.0,0.0,"{'tension_score': 0.39, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.024, 'lip_compression': 0.944, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.147}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.509, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.491, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.509,medium
20260120_162928,1768897769.579265,0.3,0.992,0.03,0.0,0.398,0.485,0.496,0.0,0.964,1.0,0.0,0.0,"{'tension_score': 0.4, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.03, 'lip_compression': 0.964, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.501, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.499, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.501,medium
20260120_162928,1768897769.6123254,0.3,0.992,0.022,0.0,0.401,0.471,0.496,0.0,0.938,1.0,0.0,0.0,"{'tension_score': 0.388, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.022, 'lip_compression': 0.938, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.147}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.511, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.489, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.511,medium
20260120_162928,1768897769.6449206,0.3,0.994,0.025,0.0,0.405,0.496,0.496,0.0,0.951,1.0,0.0,0.0,"{'tension_score': 0.393, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.025, 'lip_compression': 0.951, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.148}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.506, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.494, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.506,medium
20260120_162928,1768897769.6854239,0.3,0.991,0.025,0.0,0.402,0.471,0.496,0.0,0.94,1.0,0.0,0.0,"{'tension_score': 0.39, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.025, 'lip_compression': 0.94, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.147}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.51, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.49, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.51,medium
20260120_162928,1768897769.7107818,0.3,0.993,0.034,0.0,0.405,0.491,0.496,0.0,0.964,1.0,0.0,0.0,"{'tension_score': 0.401, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.034, 'lip_compression': 0.964, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.501, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.499, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.501,medium
20260120_162928,1768897769.7765439,0.3,0.993,0.033,0.0,0.402,0.493,0.495,0.0,0.967,1.0,0.0,0.0,"{'tension_score': 0.402, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.033, 'lip_compression': 0.967, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.8046021,0.3,0.992,0.031,0.0,0.403,0.476,0.495,0.0,0.984,1.0,0.0,0.0,"{'tension_score': 0.405, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.031, 'lip_compression': 0.984, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.8273203,0.3,0.994,0.018,0.0,0.401,0.499,0.495,0.0,0.977,1.0,0.0,0.0,"{'tension_score': 0.4, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.018, 'lip_compression': 0.977, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.8457549,0.3,0.993,0.025,0.0,0.402,0.496,0.496,0.0,0.971,1.0,0.0,0.0,"{'tension_score': 0.4, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.025, 'lip_compression': 0.971, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.873358,0.3,0.993,0.042,0.0,0.4,0.48,0.495,0.0,0.985,1.0,0.0,0.0,"{'tension_score': 0.409, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.042, 'lip_compression': 0.985, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.907646,0.3,0.99,0.044,0.0,0.395,0.45,0.495,0.0,0.988,1.0,0.0,0.0,"{'tension_score': 0.41, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.044, 'lip_compression': 0.988, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.9362764,0.3,0.99,0.058,0.0,0.39,0.442,0.494,0.0,0.987,1.0,0.0,0.0,"{'tension_score': 0.414, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.058, 'lip_compression': 0.987, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.9790351,0.3,0.988,0.059,0.0,0.399,0.431,0.493,0.0,0.99,1.0,0.0,0.0,"{'tension_score': 0.415, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.059, 'lip_compression': 0.99, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897769.9998744,0.3,0.98,0.049,0.0,0.385,0.434,0.491,0.0,0.98,1.0,0.0,0.0,"{'tension_score': 0.41, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.049, 'lip_compression': 0.98, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.0324078,0.3,0.974,0.074,0.0,0.383,0.422,0.488,0.0,0.987,1.0,0.0,0.0,"{'tension_score': 0.419, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.074, 'lip_compression': 0.987, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.0695555,0.3,0.972,0.074,0.0,0.375,0.405,0.487,0.0,0.975,1.0,0.0,0.0,"{'tension_score': 0.416, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.074, 'lip_compression': 0.975, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.108746,0.3,0.973,0.084,0.0,0.38,0.437,0.486,0.0,0.985,1.0,0.0,0.0,"{'tension_score': 0.421, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.084, 'lip_compression': 0.985, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.136595,0.3,0.97,0.077,0.0,0.391,0.404,0.487,0.0,0.972,1.0,0.0,0.0,"{'tension_score': 0.416, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.077, 'lip_compression': 0.972, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.1827416,0.3,0.97,0.086,0.0,0.386,0.423,0.485,0.0,0.982,1.0,0.0,0.0,"{'tension_score': 0.421, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.086, 'lip_compression': 0.982, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.2197819,0.3,0.967,0.08,0.0,0.39,0.396,0.486,0.0,0.966,1.0,0.0,0.0,"{'tension_score': 0.416, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.08, 'lip_compression': 0.966, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.2522762,0.3,0.968,0.078,0.0,0.383,0.414,0.485,0.0,0.98,1.0,0.0,0.0,"{'tension_score': 0.418, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.078, 'lip_compression': 0.98, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.2800562,0.3,0.966,0.075,0.0,0.382,0.402,0.485,0.0,0.986,1.0,0.0,0.0,"{'tension_score': 0.419, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.075, 'lip_compression': 0.986, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.311451,0.3,0.967,0.083,0.0,0.384,0.414,0.484,0.0,0.985,1.0,0.0,0.0,"{'tension_score': 0.421, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.083, 'lip_compression': 0.985, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.3547146,0.3,0.966,0.078,0.0,0.38,0.413,0.483,0.0,0.983,1.0,0.0,0.0,"{'tension_score': 0.419, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.078, 'lip_compression': 0.983, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.377871,0.3,0.966,0.074,0.0,0.384,0.397,0.483,0.0,0.984,1.0,0.0,0.0,"{'tension_score': 0.418, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.074, 'lip_compression': 0.984, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.4063966,0.3,0.965,0.072,0.0,0.386,0.401,0.483,0.0,0.982,1.0,0.0,0.0,"{'tension_score': 0.417, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.072, 'lip_compression': 0.982, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.4346986,0.3,0.966,0.075,0.0,0.394,0.409,0.484,0.0,0.972,1.0,0.0,0.0,"{'tension_score': 0.416, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.075, 'lip_compression': 0.972, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.4750626,0.3,0.967,0.075,0.0,0.396,0.407,0.483,0.0,0.976,1.0,0.0,0.0,"{'tension_score': 0.417, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.075, 'lip_compression': 0.976, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
20260120_162928,1768897770.5057058,0.3,0.967,0.074,0.0,0.392,0.421,0.482,0.0,0.977,1.0,0.0,0.0,"{'tension_score': 0.417, 'tension_level': 'medium', 'tension_sources': {'brow_furrow': 0.074, 'lip_compression': 0.977, 'eye_closure': 0.0, 'expression_instability': 0.0, 'emotional_influence': 0.15}}",{},"{'happy': 0.0, 'sadness': 0.0, 'anger': 0.0, 'fear': 0.0, 'surprise': 0.5, 'disgust': 0.0, 'contempt': 0.0, 'anxiety': 0.5, 'fatigue': 0.0, 'polite_smile': 0.0, 'distress': 0.0}",surprise,0.5,medium
